"campaignid","sample","broad.ascidians","broad.bryozoa","broad.consolidated","broad.crinoids","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.reef","broad.seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","broad.unconsolidated","fov.facing.up","fov.limited","fov.open","mean.relief","method","sd.relief","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","successful.count","successful.length","commonwealth.zone","state.zone","status"
"2020-10_south-west_BOSS","311",0,1,42,0,0,9,2,0,64,0,10,0,70,0,6,0,1,79,1.96666666666667,"BOSS",0.258198889747161,NA,-34.0562,114.7689,"20201108","10:47:06","South-west","BOSS170",67.2,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","327",1,0,21,0,1,3,0,0,47,0,21,0,68,0,21,0,0,80,2.203125,"BOSS",0.621817293126965,NA,-34.0295,114.7624,"20201108","11:34:53","South-west","BOSS171",64.9,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","267",0,0,5,0,0,1,5,0,14,0,3,0,73,0,59,0,1,79,1.41935483870968,"BOSS",0.588089072565785,NA,-34.0262,114.7639,"20201108","11:42:58","South-west","BOSS172",62.7,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","365",0,0,30,0,0,15,7,0,70,0,18,0,72,0,2,0,0,80,2.23333333333333,"BOSS",0.464563460723665,NA,-34.0237,114.7539,"20201108","11:54:40","South-west","BOSS173",72,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","266",0,2,5,0,0,5,0,0,18,0,6,0,77,0,59,0,0,80,1.43076923076923,"BOSS",0.585481392990812,NA,-34.0212,114.7589,"20201108","12:03:40","South-west","BOSS174",67.3,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","325",0,0,24,0,5,20,0,2,65,0,14,0,69,0,4,0,0,80,1.96825396825397,"BOSS",0.357782325617577,NA,-33.9918,114.7443,"20201108","12:21:33","South-west","BOSS175",82.4,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","361",0,0,10,0,1,12,0,3,31,0,5,0,76,0,45,0,0,80,1.69117647058824,"BOSS",0.717735929096291,NA,-33.9887,114.7414,"20201108","12:30:37","South-west","BOSS176",84.3,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","374",0,0,14,0,3,34,0,1,71,0,19,0,75,0,4,0,0,80,2.24193548387097,"BOSS",0.431751441508704,NA,-33.9862,114.7464,"20201108","12:39:45","South-west","BOSS177",74.8,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","363",0,0,33,0,0,24,7,0,76,0,12,0,77,0,1,0,0,80,2.16949152542373,"BOSS",0.874002729674609,NA,-33.9862,114.7514,"20201108","12:48:25","South-west","BOSS178",65.6,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","227",0,0,37,0,0,0,33,0,71,0,1,0,79,0,8,0,0,80,2.25396825396825,"BOSS",0.474112208314349,NA,-33.9987,114.7839,"20201108","13:05:40","South-west","BOSS179",54.1,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","229",0,0,51,0,0,0,14,0,74,0,9,0,75,0,1,0,0,80,2.12903225806452,"BOSS",0.689116111650135,NA,-33.9937,114.7864,"20201108","13:14:36","South-west","BOSS180",52.5,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","241",0,0,39,0,0,0,28,0,75,0,8,0,77,0,2,0,0,80,2.22033898305085,"BOSS",0.645082101435198,NA,-33.9937,114.7914,"20201108","13:22:31","South-west","BOSS181",51.3,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","228",0,0,43,0,0,0,26,0,76,2,5,0,77,0,1,0,0,80,2.03333333333333,"BOSS",0.181020334719393,NA,-34.0037,114.7939,"20201108","13:32:47","South-west","BOSS182",50.6,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","278REDO",0,0,0,1,0,7,0,0,8,0,0,0,75,0,67,0,0,80,0.949152542372881,"BOSS",0.221571877771722,NA,-34.1112,114.6389,"20201111","07:18:57","South-west","BOSS183",140,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","277",0,0,0,0,0,6,0,0,6,0,0,0,73,0,67,0,0,80,0.905660377358491,"BOSS",0.295097828850303,NA,-34.1062,114.6464,"20201111","07:30:06","South-west","BOSS184",139,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","343",0,0,0,0,0,1,0,0,1,0,0,0,61,0,60,0,6,73,0.244444444444444,"BOSS",0.434613493680177,NA,-34.1026,114.6407,"20201111","07:41:11","South-west","BOSS185",140,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","276",0,0,0,0,0,8,0,0,14,0,6,0,71,0,57,0,0,80,0.964912280701754,"BOSS",0.264906471413009,NA,-34.1012,114.6364,"20201111","07:53","South-west","BOSS186",141,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","275",0,1,0,0,0,6,0,0,9,0,2,0,76,0,67,0,0,80,0.96551724137931,"BOSS",0.184059224009919,NA,-34.0987,114.6464,"20201111","08:04:11","South-west","BOSS187",139,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","280",0,1,0,0,0,1,0,0,3,0,1,0,68,0,65,0,0,80,0.859649122807018,"BOSS",0.350438322025231,NA,-34.0887,114.6739,"20201111","08:20:04","South-west","BOSS188",138,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","344",0,0,0,0,0,4,0,0,4,0,0,0,77,0,73,0,0,80,0.559322033898305,"BOSS",0.500730033970332,NA,-34.0844,114.6744,"20201111","08:29:59","South-west","BOSS189",138,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","299",0,0,0,0,0,1,0,0,1,0,0,0,75,0,74,0,0,80,0.678571428571429,"BOSS",0.471251442520786,NA,-34.0812,114.6764,"20201111","08:39:36","South-west","BOSS190",138,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","298",0,0,0,0,0,0,0,0,1,0,1,0,70,0,69,0,0,80,0.847457627118644,"BOSS",0.362632107772293,NA,-34.0762,114.6714,"20201111","08:50:46","South-west","BOSS191",136,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","352",0,0,0,0,0,0,0,0,1,0,1,0,79,0,78,0,0,80,0.872727272727273,"BOSS",0.336349986073009,NA,-34.0362,114.5989,"20201111","09:22:42","South-west","BOSS192",140,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","323",0,1,0,0,0,6,0,0,12,0,5,0,77,0,65,0,0,80,1.16393442622951,"BOSS",0.3732884438274,NA,-34.031,114.6001,"20201111","09:33:24","South-west","BOSS193",142,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","351",0,0,0,0,0,1,0,0,3,0,2,0,71,0,68,0,0,80,0.915254237288136,"BOSS",0.280893622840437,NA,-34.0312,114.5964,"20201111","09:43:30","South-west","BOSS194",141,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","369",0,0,0,0,0,0,0,0,6,0,6,0,77,0,71,0,0,80,0.916666666666667,"BOSS",0.278717806785302,NA,-34.0287,114.5914,"20201111","09:54:08","South-west","BOSS195",134,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","349",0,0,0,0,0,6,0,0,14,0,8,0,70,0,56,0,0,80,0.983050847457627,"BOSS",0.130188910980824,NA,-34.0237,114.5964,"20201111","10:05:20","South-west","BOSS196",134,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","350",0,0,0,0,1,5,0,0,10,0,4,0,79,0,69,0,0,80,0.854545454545454,"BOSS",0.355807991196553,NA,-34.0262,114.6039,"20201111","10:15:42","South-west","BOSS197",142,"",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","372",0,0,0,0,0,3,0,0,4,0,1,0,71,0,67,0,0,80,0.644067796610169,"BOSS",0.482904711968741,NA,-34.0062,114.6439,"20201111","10:56:54","South-west","BOSS198",134,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","324",0,0,0,0,0,3,0,0,5,0,2,0,80,0,75,0,0,80,0.633333333333333,"BOSS",0.485961101416971,NA,-33.9984,114.6406,"20201111","11:09:27","South-west","BOSS199",142,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","378",0,0,1,0,0,1,0,0,2,0,0,0,80,0,78,0,0,80,0.9,"BOSS",0.302531690453766,NA,-33.9937,114.6389,"20201111","11:19:31","South-west","BOSS200",142,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","370",0,0,0,0,0,1,0,0,2,0,1,0,76,0,74,0,0,80,0.754385964912281,"BOSS",0.434276975245143,NA,-33.9962,114.6464,"20201111","11:29:48","South-west","BOSS201",141,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","191",0,0,0,0,0,1,0,0,7,0,6,0,72,0,65,0,0,80,0.929824561403509,"BOSS",0.257713096485706,NA,-33.9987,114.6714,"20201111","11:44:55","South-west","BOSS202",136,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","194",0,0,0,0,0,2,0,0,5,0,3,0,80,0,75,0,0,80,0.896551724137931,"BOSS",0.307203297018,NA,-33.9962,114.6639,"20201111","11:57:09","South-west","BOSS203",137,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","189",0,0,0,0,0,0,0,0,2,0,2,0,80,0,78,0,0,80,0.610169491525424,"BOSS",0.491898123477587,NA,-33.9887,114.6639,"20201111","12:08:49","South-west","BOSS204",138,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","192",0,0,0,0,0,5,0,0,7,0,2,0,80,0,73,0,0,80,0.85,"BOSS",0.360084735790276,NA,-33.9862,114.6689,"20201111","12:19:02","South-west","BOSS205",138,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","326",0,1,0,0,1,27,0,0,56,0,27,0,63,0,7,0,6,74,2.67924528301887,"BOSS",0.510414044057913,NA,-34.0043,114.6893,"20201111","12:36:42","South-west","BOSS206",129,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","364",0,0,0,0,0,2,0,0,2,0,0,0,80,0,78,0,0,80,0.694915254237288,"BOSS",0.464395687709626,NA,-34.0087,114.6889,"20201111","12:46:27","South-west","BOSS207",131,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","252",0,0,0,0,0,2,0,0,3,0,1,0,80,0,77,0,0,80,0.633333333333333,"BOSS",0.485961101416971,NA,-34.0087,114.6939,"20201111","12:55:36","South-west","BOSS208",129,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","250",0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,80,0.566666666666667,"BOSS",0.499717434280908,NA,-34.0137,114.6939,"20201111","13:06:10","South-west","BOSS209",130,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","254",0,0,0,0,0,2,0,0,2,0,0,0,79,0,77,0,0,80,0.655172413793103,"BOSS",0.479463301485384,NA,-34.0187,114.6964,"20201111","13:16:56","South-west","BOSS210",128,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","253",0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,0,0,80,0.706896551724138,"BOSS",0.45916096973529,NA,-34.0137,114.7039,"20201111","13:27:37","South-west","BOSS211",125,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","251",0,0,0,0,1,4,0,0,7,0,2,0,80,0,73,0,0,80,0.8,"BOSS",0.557773351022717,NA,-34.0112,114.6989,"20201111","13:37:17","South-west","BOSS212",128,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","71",0,0,0,0,0,1,0,0,2,0,1,0,80,0,78,0,0,80,0.446428571428571,"BOSS",0.501620749793484,NA,-34.0037,114.6989,"20201111","13:47:50","South-west","BOSS213",125,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","180",0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,0,80,0.0327868852459016,"BOSS",0.179556222834158,NA,-33.9962,114.7039,"20201111","13:58:35","South-west","BOSS214",123,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","CP11-1",0,0,0,0,5,9,0,0,18,0,4,0,73,0,55,0,5,75,1.33898305084746,"BOSS",1.37226429408158,NA,-33.9928,114.6966,"20201111","14:08:52","South-west","BOSS215",125,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","181",0,0,0,0,0,0,0,0,1,0,1,0,80,0,79,0,0,80,0.4,"BOSS",0.494032181755571,NA,-33.9887,114.6989,"20201111","14:18:40","South-west","BOSS216",125,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","CP11-2",0,0,0,0,1,19,0,1,34,0,13,0,35,0,1,0,17,63,2.78,"BOSS",0.464670170494017,NA,-33.9743,114.6928,"20201111","14:32:11","South-west","BOSS217",124,"Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","J11",0,0,8,0,0,0,47,0,139,65,19,0,139,0,0,0,0,200,3,"BOSS",0,NA,-34.1178,114.9231,"20201119","06:58:19","South-west","BOSS218",39.7,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J12",0,0,11,0,0,0,122,0,185,0,52,0,188,0,3,0,0,200,2.65079365079365,"BOSS",0.54354660181638,NA,-34.1323,114.9285,"20201119","07:05:56","South-west","BOSS219",44.7,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J9",0,0,5,0,0,0,114,0,147,10,18,0,184,0,37,0,0,200,1.92156862745098,"BOSS",0.913085697071243,NA,-34.1195,114.9161,"20201119","07:13:23","South-west","BOSS220",44.1,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J10",0,0,7,0,0,0,148,0,190,29,6,0,192,0,2,0,0,199,3,"BOSS",0.220863052149693,NA,-34.1173,114.9187,"20201119","07:20:50","South-west","BOSS221",38.7,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J1",0,0,32,0,0,0,5,0,37,0,0,0,199,0,162,0,0,200,0.464285714285714,"BOSS",0.97167682083903,NA,-34.1286,114.9309,"20201119","07:29:32","South-west","BOSS222",44.3,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J2",0,0,7,0,0,0,56,0,131,54,14,0,147,0,16,0,1,198,2.62790697674419,"BOSS",0.724511520627239,NA,-34.1253,114.9288,"20201119","07:37:40","South-west","BOSS223",44.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J3",0,1,11,0,1,0,67,0,164,36,48,0,165,0,1,0,0,199,2.78571428571429,"BOSS",0.562923722082412,NA,-34.1269,114.9259,"20201119","07:44:54","South-west","BOSS224",44.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J4",0,0,11,0,0,0,114,0,135,0,10,0,142,0,7,0,0,199,2.13207547169811,"BOSS",0.394078079390396,NA,-34.1226,114.9203,"20201119","07:52:40","South-west","BOSS225",42.9,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J8",0,0,1,0,0,0,197,0,199,0,1,0,199,0,0,0,0,200,2.0327868852459,"BOSS",0.179556222834158,NA,-34.1294,114.9118,"20201119","08:03:44","South-west","BOSS226",43.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J6",0,0,0,0,0,0,127,0,138,0,11,0,138,0,0,0,1,199,3.01960784313725,"BOSS",0.373641329535766,NA,-34.1328,114.9124,"20201119","08:11:29","South-west","BOSS227",37.1,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J5",0,0,4,0,0,0,150,0,158,3,1,0,165,0,7,0,0,200,2.07407407407407,"BOSS",0.264350528572715,NA,-34.1315,114.9158,"20201119","08:19:57","South-west","BOSS228",42.7,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J7",0,0,44,0,0,0,48,0,138,38,8,0,159,0,21,0,0,200,2.15686274509804,"BOSS",0.809260131715577,NA,-34.1348,114.9102,"20201119","08:27:10","South-west","BOSS229",43.3,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J17",0,0,10,0,0,0,121,0,179,47,1,0,184,0,5,0,0,200,2.65,"BOSS",0.546948390959221,NA,-34.1321,114.9208,"20201119","08:41:02","South-west","BOSS230",40.6,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J14",0,0,8,0,0,0,137,0,152,1,6,0,164,0,12,0,0,200,2.72549019607843,"BOSS",0.493089499890193,NA,-34.1284,114.9255,"20201119","08:48:29","South-west","BOSS231",41.7,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J16",0,0,14,0,0,0,125,0,143,3,1,0,165,0,22,0,0,200,1.89655172413793,"BOSS",0.552177672029758,NA,-34.1262,114.9065,"20201119","08:56:44","South-west","BOSS232",41.2,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J15",0,2,17,0,0,12,123,0,186,3,29,0,189,0,3,2,0,198,2.37313432835821,"BOSS",0.573025487177686,NA,-34.125,114.9103,"20201119","09:03:36","South-west","BOSS233",40.8,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J13",0,0,4,0,0,0,86,0,121,21,10,0,193,0,72,0,0,200,2.10344827586207,"BOSS",1.07098340073322,NA,-34.1285,114.9305,"20201119","09:11:19","South-west","BOSS234",42.3,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J18",0,0,8,0,0,0,121,0,137,5,3,0,140,0,3,0,0,200,2.89130434782609,"BOSS",0.314696387689978,NA,-34.1287,114.9241,"20201119","09:18:36","South-west","BOSS235",41.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J24",0,0,11,0,0,0,81,0,96,4,0,0,148,0,52,0,0,200,1.72222222222222,"BOSS",0.626962328219399,NA,-34.1187,114.8264,"20201119","09:28:14","South-west","BOSS236",42.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J26",0,0,16,0,0,0,111,0,144,8,9,0,151,0,7,0,0,200,2.05660377358491,"BOSS",0.304775727103784,NA,-34.1209,114.8289,"20201119","09:35:38","South-west","BOSS237",42.6,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J25",0,0,14,0,0,0,103,0,153,33,3,0,163,0,10,0,0,200,2.35849056603774,"BOSS",0.522359278902407,NA,-34.1168,114.8284,"20201119","09:43:40","South-west","BOSS238",43,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J32",0,0,11,0,0,0,116,0,152,22,3,0,170,0,18,0,1,198,2.37254901960784,"BOSS",0.598691383392996,NA,-34.1301,114.8611,"20201119","09:54:43","South-west","BOSS239",42.9,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J30",0,0,17,0,0,0,112,0,179,43,4,3,179,0,0,0,0,200,2.54,"BOSS",0.542481072744215,NA,-34.1121,114.8595,"20201119","10:01:46","South-west","BOSS240",42.5,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J28",0,0,20,0,0,0,109,0,166,19,18,0,172,0,6,0,0,200,2.42,"BOSS",0.49856938190329,NA,-34.1129,114.8521,"20201119","10:09:12","South-west","BOSS241",42.9,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J29",0,0,11,0,0,0,100,0,146,30,5,0,183,0,37,0,0,198,2.22,"BOSS",0.932190748632883,NA,-34.1111,114.8556,"20201119","10:16:30","South-west","BOSS242",43.8,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J31",0,0,20,0,0,0,92,0,160,37,11,0,164,0,4,0,0,200,2.35849056603774,"BOSS",0.522359278902407,NA,-34.116,114.8607,"20201119","10:24:15","South-west","BOSS243",43.4,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J27",0,0,4,0,0,0,149,0,161,6,2,0,162,0,1,0,0,200,2.01785714285714,"BOSS",0.133630620956212,NA,-34.1218,114.8329,"20201119","10:31:14","South-west","BOSS244",43.5,"Yes",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J19",0,0,23,0,0,0,119,0,156,5,9,0,159,0,3,0,0,200,2.90909090909091,"BOSS",0.29012942659283,NA,-34.1225,114.9278,"20201119","11:11:13","South-west","BOSS245",45.9,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J21",0,0,32,0,0,0,110,0,152,7,3,0,178,0,26,0,0,200,2.01754385964912,"BOSS",0.694139448479077,NA,-34.1282,114.8174,"20201119","11:18:42","South-west","BOSS246",48.2,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J22",0,0,43,0,0,0,82,0,133,1,7,0,138,0,5,0,0,201,2,"BOSS",0.342997170285018,NA,-34.1263,114.8196,"20201119","11:26:32","South-west","BOSS247",49.6,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J34",0,0,33,0,0,0,131,0,175,5,6,0,183,0,8,0,1,199,2.07142857142857,"BOSS",0.374512670359416,NA,-34.1313,114.8661,"20201119","11:34:05","South-west","BOSS248",49.6,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J36",0,0,43,0,0,0,98,0,149,4,4,0,154,0,5,0,3,197,1.85714285714286,"BOSS",0.401296599834787,NA,-34.1305,114.8783,"20201119","11:41:09","South-west","BOSS249",49.3,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J35",0,0,67,0,0,0,65,0,140,3,4,1,174,0,34,0,1,199,1.98214285714286,"BOSS",0.70041731530882,NA,-34.1348,114.8693,"20201119","11:49:38","South-west","BOSS250",52,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J33",0,0,34,0,0,0,100,0,147,5,8,0,156,0,9,0,0,200,1.85185185185185,"BOSS",0.451722381240389,NA,-34.1331,114.8627,"20201119","11:57:39","South-west","BOSS251",51.3,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J38",0,0,0,0,0,0,60,0,63,0,3,0,166,0,103,0,0,200,1.47368421052632,"BOSS",0.734488722997519,NA,-34.1279,114.8839,"20201119","12:04:47","South-west","BOSS252",51,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J37",0,0,34,0,0,0,66,0,106,1,5,0,181,0,75,0,0,200,1.46666666666667,"BOSS",0.891896981712967,NA,-34.1264,114.8789,"20201119","12:12:46","South-west","BOSS253",49.3,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J20",0,0,70,0,0,0,65,0,155,8,12,0,163,0,8,0,0,200,2.32142857142857,"BOSS",0.471251442520786,NA,-34.1302,114.8202,"20201119","12:23:27","South-west","BOSS254",48,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","122",0,0,20,0,0,0,30,0,71,12,9,0,74,0,3,0,0,80,2.46551724137931,"BOSS",0.536902004890478,NA,-34.1162,114.8264,"20201119","12:31:15","South-west","BOSS255",49.4,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","125",0,0,13,0,0,0,30,0,49,0,6,0,60,0,11,0,0,80,2.2280701754386,"BOSS",0.732352955978417,NA,-34.1087,114.8264,"20201119","12:40:33","South-west","BOSS256",48.3,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","123",0,0,13,0,0,0,25,1,41,0,2,0,66,0,25,0,1,79,2.22950819672131,"BOSS",0.461643535748483,NA,-34.1062,114.8189,"20201119","12:49:26","South-west","BOSS257",49.1,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","126",0,0,16,0,0,0,18,0,49,7,3,5,65,0,16,0,0,80,1.96610169491525,"BOSS",0.764877761135619,NA,-34.1137,114.8189,"20201119","12:58:23","South-west","BOSS258",48.8,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","293",0,0,3,0,1,31,0,3,48,0,10,0,65,0,17,0,0,80,1.9344262295082,"BOSS",0.628989996184793,NA,-34.0887,114.7589,"20201119","13:22:25","South-west","BOSS259",95.2,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","330",0,0,0,0,1,11,0,0,17,0,5,0,74,0,57,0,0,80,1.11475409836066,"BOSS",0.321370018085991,NA,-34.0883,114.7545,"20201119","13:31:34","South-west","BOSS260",116,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","C04",0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,80,0.483333333333333,"BOSS",0.503939284299098,NA,-34.0876,114.7493,"20201119","13:41:55","South-west","BOSS261",110,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","291",0,0,0,0,0,0,0,0,1,0,1,0,67,0,66,0,0,80,0.950819672131147,"BOSS",0.218038949746501,NA,-34.0837,114.7489,"20201119","13:51:37","South-west","BOSS262",108,"",NA,"National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","294",0,0,0,0,0,0,0,0,1,0,1,0,67,0,66,0,0,80,0.945454545454545,"BOSS",0.299269593447596,NA,-34.0837,114.7539,"20201119","14:00:52","South-west","BOSS263",102,"",NA,"National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","148",0,0,2,0,0,0,23,0,26,0,1,0,71,0,45,0,NA,100,1.44262295081967,"BOSS",0.806733953748786,NA,-34.0518,114.925,"20210308","07:36:19","South-west","BOSS1",46.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","2",0,0,10,0,0,0,32,0,54,0,12,0,71,0,17,0,NA,100,2.32258064516129,"BOSS",0.741602021952146,NA,-34.0604,114.924,"20210308","07:48:50","South-west","BOSS2",47.3,"Yes","No","National Park Zone",NA,"No-take"
